Model,Scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Emissions|CO2,Mt CO2/yr,15069.2823737076,18888.8654556141,24258.2917686784,27966.04981077891,30044.8046103927,31795.9882308735,32551.27465873141,31486.09677189169,30366.469990428,29544.8086818925
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Emissions|CO2|AFOLU,Mt CO2/yr,1363.61447697567,-370.354703407333,-286.567113752333,62.3885992070007,-33.679342554,90.90133299133328,-54.6867706953333,-144.901262201667,-232.192778539333,-330.853707019
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,13705.667896732,19259.2201590215,24544.8588824308,27903.6612115719,30078.4839529467,31705.0868978822,32605.9614294268,31630.9980340934,30598.6627689674,29875.6623889116
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5320.38260941733,8008.59571977667,10281.5231769433,11619.7098138,12446.9834658033,12765.7002864233,12970.4314531733,11666.1884189767,10567.7041487233,9805.48631344333
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy,EJ/yr,137.403875405,184.742466309,229.358595516,262.682464377,287.729009038,306.193286313,319.80841563,328.627610176,333.80599878,336.638909859
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Electricity,EJ/yr,21.244348915,34.568466659,49.023183175,62.010037578,73.674541759,81.366990728,87.997125089,92.752178421,95.336071234,96.653164101
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Gases,EJ/yr,10.744730187,17.306030282000002,23.830530548,28.531455977,31.928917956,34.406181982,36.367477687,38.033386115,40.065432013,42.354538122
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Heat,EJ/yr,3.0529687,4.2357199,4.9224896,5.1262011,5.0091401,4.7314606,4.2930253,3.812427999999999,3.327748799999999,2.877372
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Hydrogen,EJ/yr,0.0,0.078217795,0.22932052300000003,0.451056247,0.746049269,0.9466752920000001,1.165598196,1.37730998,1.594474379,1.74425881
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Industry,EJ/yr,74.871795933,101.710716798,123.530264631,139.294200352,150.452074364,157.19442303,160.662894507,161.408971864,160.20042822,158.042631865
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Liquids,EJ/yr,42.63672606,61.618650158,81.859500697,96.883833186,108.992348961,120.324097388,129.971925066,137.685530455,143.551134425,147.393148972
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Solids,EJ/yr,59.725101543,66.935381515,69.493570973,69.679880289,67.378010993,64.417880323,60.013264292,54.966777205,49.93113792899999,45.61642785399999
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Solids|Biomass,EJ/yr,22.340332883,18.790935195,16.355871413,14.876176709,13.461799877,12.070385393,10.914605546,9.838746283,8.908547913,8.130282577000001
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Solids|Coal,EJ/yr,37.38476866,48.14444632,53.13769956,54.80370358,53.91621111600001,52.34749493,49.09865874600001,45.128030922,41.022590016,37.486145277
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Transportation,EJ/yr,21.363659167,31.013954256,42.077271343,51.077737258,58.716025313,66.288707483,73.757496836,80.776442908,87.36663188,93.27630117
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Transportation|Electricity,EJ/yr,0.22901339999999998,0.399488603,0.5651153800000001,0.706543655999999,0.8342969960000001,0.952230780999999,1.086127925999999,1.240780715,1.43604755,1.64828272
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.0036343530000000003,0.022128766,0.051459259,0.09161216900000001,0.146605906999999,0.21142896300000003,0.2882396,0.383820881,0.48012544100000004
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Final Energy|Transportation|Liquids,EJ/yr,20.55077726,29.535150455,39.181302743,46.269156202,51.72112534399999,57.16385773,62.628299437,67.787312786,72.442556677,76.316554986
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Population,million,3758.607,4100.367999999999,4361.638,4526.681,4593.918,4561.697,4450.976,4285.974,4082.389,3866.238
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy,EJ/yr,183.43320752,256.909941943,332.803908414,386.701382431,424.835003356,451.282072295,466.939749205,466.293825395,462.19945097,458.068192589
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Biomass,EJ/yr,23.21659806,24.5786725,27.45913444,30.46688132,32.39746715,33.18874676,33.17686007,33.327373051,32.999024376,32.480782026
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Coal,EJ/yr,89.0045685,130.479218,170.126691,194.970252,210.61344,224.57271,231.01798,218.24968,204.73908,194.90212
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Fossil,EJ/yr,155.07137598,224.6110989,292.7338449,337.278257,366.768918,386.905889,397.457265,388.81777,379.842842,373.627971
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Gas,EJ/yr,18.653152,33.70871,56.27015,71.68482,80.242,81.35396999999998,75.58450400000002,69.00524399999999,64.465733,61.810803
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Nuclear,EJ/yr,1.0666115999999999,2.13583432,4.67919647,8.03914556,11.36973584,13.74999948,15.95405919,19.86157139,21.80226088,22.34817785
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Primary Energy|Oil,EJ/yr,47.41365548,60.4231709,66.3370039,70.62318499999998,75.913478,80.979209,90.854781,101.562846,110.638029,116.915048
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity,EJ/yr,25.111875411,41.058187483,58.3221718,73.706811129,87.23781855700001,95.639041111,102.577369194,107.280636293,109.37156035,109.980307811
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Biomass,EJ/yr,0.08377909,0.364713181,0.8360458220000001,1.3981431180000001,1.969091416,2.431262833,2.955195825,3.650323897,4.168779299,4.48706576
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.08377909,0.364713181,0.8360458220000001,1.3981431180000001,1.969091416,2.431262833,2.955195825,3.650323897,4.168779299,4.48706576
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Coal,EJ/yr,16.24224297,26.499566268,35.193680563,40.943700833,45.117519822,47.609588102000004,49.79251233,46.02322106,42.53623102,39.83002377
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,16.24224297,26.499566268,35.193680563,40.943700833,45.117519822,47.609588102000004,49.79251233,46.02322106,42.53623102,39.83002377
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Gas,EJ/yr,3.020705311,6.025725401,9.09266171,11.784117488,13.888284927,13.78217597,12.837438731,12.588595919,12.318379511,12.638556086
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,3.020705311,6.025725401,9.09266171,11.784117488,13.888284927,13.78217597,12.837438731,12.588595919,12.318379511,12.638556086
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0700198,0.36802778900000005,0.570138767,0.666618566,0.7455356550000001,0.786854327,0.7909081010000001,0.8094705750000001,0.8172012740000001,0.8129283150000001
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Hydro,EJ/yr,3.762164700000001,3.998137399999999,4.2348203,4.592930200000001,5.072475499999999,5.552012599999999,6.0315557,6.5110989,6.9906331999999995,7.2304088
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,4.07862188,5.584336222999999,7.9317326040000005,10.917098551,14.298882366,17.437437055,20.351564945,24.287110954,27.555323714,29.611261713
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Nuclear,EJ/yr,1.0666115999999999,2.13583432,4.67919647,8.03914556,11.36973584,13.74999948,15.95405919,19.86157139,21.80226088,22.34817785
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Oil,EJ/yr,0.61991456,0.44801209000000003,0.588854631,0.624605579,0.594304186,0.6285776710000001,0.686598172999999,0.8698130730000001,0.9905859260000001,1.065222632
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Solar,EJ/yr,0.00721428,0.403875604,1.155597589,2.543398921,4.520846188,6.956583768,9.363729957,11.481869647,13.18968866,14.340224832
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Electricity|Wind,EJ/yr,0.2392231,0.81429543,1.971175948,3.114150864,3.960025023,4.14198636,4.165371187,5.484671832,6.55780058,7.227699766000002
GCAM 4.2,SSP2-Baseline,Asian countries except Japan,Secondary Energy|Hydrogen,EJ/yr,0.0,0.07821574,0.22931969100000002,0.451055618999999,0.7460489490000001,0.946675805,1.165597579,1.37730904,1.594473483,1.744259135
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity,GW,297.486780514886,399.120741173408,453.86841068205,489.5307589239799,508.321352118915,524.795435915457,538.4418258128869,547.634381240411,540.8472020649469,532.664322335662
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Biomass,GW,1.36414732369355,2.58050779268138,3.67028772672502,4.84159012715626,6.010120655758501,8.31046970129375,9.60156892123287,11.5441233431634,12.9852336218924,13.7782395119863
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Coal,GW,66.892559297311,93.11198709411472,102.260246226535,104.433143867326,104.708596920979,109.330877013572,112.808226312785,97.82661957762552,94.7720145230848,92.4195926877219
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Gas,GW,129.355593607306,182.179278602232,188.982221905124,180.260798611111,165.250652999746,116.613355466768,87.5649841133943,81.2487013254693,75.82780549213601,73.9949119419076
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Nuclear,GW,44.44810868707371,66.8814828908055,86.6435009019673,104.475918174643,117.266045154744,140.177638254693,155.432680111619,156.258121230058,152.50479874852,143.656149585659
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Oil,GW,21.8497019279554,5.251999064561129,3.74518403570523,2.92723149733638,2.14688748573059,2.64498517567224,1.86471481005835,2.6496807616691997,3.04535197869102,3.03350000792745
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Solar,GW,0.381844558599696,6.499995504437081,11.1928745336152,18.0245172043347,23.75287415620851,37.19958799297721,48.0542018725227,55.9222579668505,56.80318376575521,57.3985769943595
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Capacity|Electricity|Wind,GW,1.1314657775845,4.9446233581374415,13.5912063921426,25.3835162850462,35.4798746046396,51.8778916027185,60.6897867384365,75.5827668281925,74.5558615550482,76.54934360730591
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CH4,Mt CH4/yr,35.540279505,54.27057224399999,69.870641158,71.352397067,69.154172554,59.676385928,59.24641945,56.966743165,53.884405593,45.893760242
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CH4|Energy,Mt CH4/yr,24.580523244,43.947883033,59.69583710600001,61.36702997800001,59.339763444,50.059021733,49.889418817,47.918802458,45.167042007,37.526803937
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CO2,Mt CO2/yr,2318.503042023661,3199.56374151454,3174.05368864833,3462.1053974551,3539.016429428329,3737.770712093,3678.525334935011,3527.28805897967,3441.27100719233,3417.241456959
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CO2|AFOLU,Mt CO2/yr,-493.26226235,42.692080566666704,-222.832462530333,-27.38807162666669,43.2078718316667,235.565646726667,149.608814494333,72.4582524746667,6.842232261333341,-5.672653283000032
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2811.76530437367,3156.871660947869,3396.88615117867,3489.49346908177,3495.808557596669,3502.20506536634,3528.91652044066,3454.829806505,3434.428774931,3422.914110242001
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,900.233186416667,1152.90230341,1195.69640351333,1141.72588893,1059.09575365,934.010389766667,857.870220166667,725.14197976,680.253012303333,652.34144646
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy,EJ/yr,34.987098648,37.858955292,40.204654986,41.28061960300001,41.250616661,41.295497034,41.263698337,40.698301037,39.962922918,39.174460338
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Electricity,EJ/yr,5.069809919,7.576302611,8.859961258,9.743671042,10.276796741,10.567390895,10.814690868,10.850306601,10.752070811,10.575376734
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Gases,EJ/yr,8.808095081,9.065265011,9.522162432,9.555095598,9.281619238,8.998367236,8.693857073,8.345895091000001,8.104659716,7.931099458999999
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Heat,EJ/yr,6.5932709,6.1266873,5.933482499999998,5.5989346,5.20646093,4.8576086499999995,4.50773544,4.15834733,3.82817645,3.52148074
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Hydrogen,EJ/yr,0.0,0.01800915,0.04924891,0.09025403900000001,0.139320293,0.17635446500000002,0.21467727399999903,0.248785256999999,0.28148242700000004,0.30383823200000004
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Industry,EJ/yr,18.223892538,18.870252509,19.294845564,19.300139428,19.124471682,18.924502156,18.68100872,18.319633017,17.933572878,17.523790566
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Liquids,EJ/yr,9.67148456,10.667256401,11.663775726,12.302373453,12.555814502,13.077018537,13.624327934,13.934311642,14.092714766,14.144204531
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Solids,EJ/yr,4.844438188,4.405434819,4.17602416,3.990290871,3.7906049569999993,3.618757251,3.408409748,3.160655116,2.903818748,2.698460641999999
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Solids|Biomass,EJ/yr,0.9774730180000001,0.9068142790000001,0.79719668,0.711424840999999,0.637919777,0.5544589910000001,0.49930667799999906,0.448670446,0.404714107999998,0.36861338200000004
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Solids|Coal,EJ/yr,3.8669651700000003,3.49862054,3.37882748,3.27886603,3.15268518,3.06429826,2.90910307,2.71198467,2.49910464,2.32984726
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation,EJ/yr,6.2999098510000024,7.384404866000001,8.450096092,9.237873925,9.585737374,10.135356292,10.7343931,11.118764954,11.417027267,11.655073482
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Electricity,EJ/yr,0.28255979999999903,0.38820308400000003,0.47778821800000004,0.559277892,0.628486231,0.705518795,0.7985410780000001,0.8920293009999991,0.9949628209999991,1.094034554
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.00275851,0.0157573,0.035293472,0.059921962,0.08955721600000001,0.12049760500000001,0.14929564,0.177907864,0.200969118
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Liquids,EJ/yr,6.00466782,6.833221161,7.5748757420000015,8.027459663,8.070551083,8.319595185,8.629285004,8.775222512000001,8.844739866,8.869129051
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Population,million,305.238,300.34,293.821,287.176,281.373,274.995,266.609,256.837,246.607,236.146
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy,EJ/yr,45.27955985,51.714621378,56.318005642,58.416378122,58.652845342,58.492155742,58.197806027,56.963258917,55.99641588,55.023030014
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Biomass,EJ/yr,1.2792029999999999,1.797148,2.361279,2.791449,3.042699,3.410843,3.416384,3.40525,3.343346,3.2769489999999992
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Coal,EJ/yr,9.92063,11.74818,13.84643,15.26073,16.32723,18.40941,19.53021,19.04838,18.85542,18.77729
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Fossil,EJ/yr,41.912498,46.9394423,50.0886243,50.8705783,50.161928,48.457417,47.386538,45.671581,44.73782199999999,43.981341
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Gas,EJ/yr,20.97471,24.08099,25.98943,25.94865,24.50998,21.09813,18.17801,16.19184,14.870190000000001,13.80354
GCAM 4.2,SSP2-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Nuclear,EJ/yr,1.261544,1.8982569999999992,2.4591505,2.9652773,3.328291799999999,3.9785778,4.4115525,4.4349805,4.3284522,4.077306299999999
